timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,charger.py_pid,charger.py_cpu_pct,charger.py_rss_mb
1782666549.8675687,2026-06-28T17:09:09Z,15.3,342.5,72.7,1339,0.0,11.6
1782666554.8711746,2026-06-28T17:09:14Z,13.0,342.5,72.7,1339,0.2,11.6
1782666559.8739874,2026-06-28T17:09:19Z,14.7,342.5,72.7,1339,0.0,11.6
1782666564.8770952,2026-06-28T17:09:24Z,13.4,342.5,72.7,1339,0.2,11.6
1782666569.880282,2026-06-28T17:09:29Z,14.1,342.5,72.7,1339,0.0,11.6
1782666574.883688,2026-06-28T17:09:34Z,14.4,342.5,72.8,1339,0.0,11.6
1782666579.8872054,2026-06-28T17:09:39Z,13.6,342.5,72.8,1339,0.0,11.6
1782666584.8901172,2026-06-28T17:09:44Z,13.9,342.5,72.8,1339,0.0,11.6
1782666589.8933628,2026-06-28T17:09:49Z,12.9,342.4,72.8,1339,0.0,11.6
1782666594.896202,2026-06-28T17:09:54Z,16.7,342.4,72.8,1339,0.2,11.6
1782666599.8990827,2026-06-28T17:09:59Z,12.9,342.4,72.8,1339,0.0,11.6
1782666604.9018815,2026-06-28T17:10:04Z,15.0,342.4,72.8,1339,0.0,11.6
1782666609.9053712,2026-06-28T17:10:09Z,12.8,342.4,72.8,1339,0.2,11.6
1782666614.9082046,2026-06-28T17:10:14Z,14.6,342.4,72.8,1339,0.0,11.6
1782666619.911123,2026-06-28T17:10:19Z,14.4,342.4,72.8,1339,0.2,11.6
1782666624.915216,2026-06-28T17:10:24Z,13.5,342.4,72.9,1339,0.0,11.6
1782666629.9180098,2026-06-28T17:10:29Z,13.9,342.3,72.9,1339,0.0,11.6
1782666634.9214056,2026-06-28T17:10:34Z,13.2,342.3,72.9,1339,0.2,11.6
1782666639.924184,2026-06-28T17:10:39Z,14.6,342.3,72.9,1339,0.0,11.6
1782666644.9287217,2026-06-28T17:10:44Z,12.8,342.3,72.9,1339,0.0,11.6
1782666649.9315362,2026-06-28T17:10:49Z,14.6,342.3,72.9,1339,0.2,11.6
1782666654.934353,2026-06-28T17:10:54Z,14.9,342.4,72.8,1339,0.0,11.6
1782666659.9373186,2026-06-28T17:10:59Z,14.6,342.5,72.7,1339,0.0,11.6
1782666664.940135,2026-06-28T17:11:04Z,13.6,342.5,72.7,1339,0.0,11.6
1782666669.9435482,2026-06-28T17:11:09Z,14.1,342.5,72.7,1339,0.2,11.6
1782666674.9464374,2026-06-28T17:11:14Z,13.9,342.5,72.7,1339,0.0,11.6
1782666679.9501853,2026-06-28T17:11:19Z,14.0,342.5,72.7,1339,0.0,11.6
1782666684.9532685,2026-06-28T17:11:24Z,13.8,342.5,72.8,1339,0.0,11.6
1782666689.9561036,2026-06-28T17:11:29Z,13.9,342.5,72.8,1339,0.0,11.6
1782666694.9597113,2026-06-28T17:11:34Z,13.9,342.5,72.8,1339,0.2,11.6
1782666699.9625154,2026-06-28T17:11:39Z,13.5,342.6,72.7,1339,0.0,11.6
1782666704.9659982,2026-06-28T17:11:44Z,14.3,342.5,72.7,1339,0.2,11.6
1782666709.9686918,2026-06-28T17:11:49Z,22.0,342.5,72.7,1339,0.0,11.6
1782666714.9715257,2026-06-28T17:11:54Z,12.2,342.5,72.7,1339,0.0,11.6
1782666719.974346,2026-06-28T17:11:59Z,14.5,342.5,72.7,1339,0.2,11.6
1782666724.9770598,2026-06-28T17:12:04Z,13.5,342.5,72.7,1339,0.0,11.6
1782666729.9799254,2026-06-28T17:12:09Z,13.7,342.5,72.7,1339,0.0,11.6
1782666734.9832957,2026-06-28T17:12:14Z,13.8,342.5,72.7,1339,0.2,11.6
1782666739.9861133,2026-06-28T17:12:19Z,13.6,342.5,72.7,1339,0.0,11.6
1782666744.9895465,2026-06-28T17:12:24Z,15.1,342.5,72.8,1339,0.0,11.6
1782666749.9926314,2026-06-28T17:12:29Z,12.7,342.4,72.8,1339,0.2,11.6
1782666754.9954898,2026-06-28T17:12:34Z,14.6,342.4,72.8,1339,0.0,11.6
1782666759.9991384,2026-06-28T17:12:39Z,13.4,342.4,72.8,1339,0.0,11.6
1782666765.0019748,2026-06-28T17:12:45Z,14.3,342.4,72.8,1339,0.2,11.6
1782666770.0060782,2026-06-28T17:12:50Z,13.4,342.5,72.7,1339,0.0,11.6
1782666775.0098033,2026-06-28T17:12:55Z,13.9,342.5,72.7,1339,0.0,11.6
1782666780.0126188,2026-06-28T17:13:00Z,14.3,342.5,72.7,1339,0.2,11.6
1782666785.0157652,2026-06-28T17:13:05Z,13.7,342.5,72.7,1339,0.0,11.6
1782666790.0186749,2026-06-28T17:13:10Z,14.9,342.5,72.8,1339,0.0,11.6
1782666795.0252962,2026-06-28T17:13:15Z,12.9,342.5,72.8,1339,0.0,11.6
1782666800.0281267,2026-06-28T17:13:20Z,14.5,342.5,72.8,1339,0.0,11.6
1782666805.0315886,2026-06-28T17:13:25Z,12.9,342.4,72.8,1339,0.4,11.6
1782666810.0351753,2026-06-28T17:13:30Z,14.6,342.4,72.8,1339,0.0,11.6
1782666815.038034,2026-06-28T17:13:35Z,13.3,342.4,72.8,1339,0.0,11.6
1782666820.041301,2026-06-28T17:13:40Z,14.7,342.4,72.8,1339,0.0,11.6
1782666825.0441961,2026-06-28T17:13:45Z,12.2,342.4,72.8,1339,0.0,11.6
1782666830.0470738,2026-06-28T17:13:50Z,15.1,342.4,72.8,1339,0.0,11.6
1782666835.0503788,2026-06-28T17:13:55Z,13.0,342.4,72.8,1339,0.2,11.6
1782666840.0535388,2026-06-28T17:14:00Z,14.3,342.4,72.8,1339,0.0,11.6
1782666845.0571558,2026-06-28T17:14:05Z,13.8,342.4,72.8,1339,0.0,11.6
1782666850.0605755,2026-06-28T17:14:10Z,12.6,342.4,72.8,1339,0.2,11.6
1782666855.0634215,2026-06-28T17:14:15Z,14.8,342.4,72.8,1339,0.2,11.6
1782666860.067033,2026-06-28T17:14:20Z,13.0,342.4,72.8,1339,0.0,11.6
1782666865.0697932,2026-06-28T17:14:25Z,14.4,342.4,72.9,1339,0.0,11.6
1782666870.0728612,2026-06-28T17:14:30Z,13.2,342.4,72.9,1339,0.0,11.6
1782666875.0765026,2026-06-28T17:14:35Z,14.3,342.3,72.9,1339,0.2,11.6
1782666880.080651,2026-06-28T17:14:40Z,13.1,342.3,72.9,1339,0.0,11.6
1782666885.0839572,2026-06-28T17:14:45Z,14.8,342.3,72.9,1339,0.0,11.6
1782666890.08687,2026-06-28T17:14:50Z,13.8,342.3,72.9,1339,0.2,11.6
1782666895.09047,2026-06-28T17:14:55Z,14.3,342.3,72.9,1339,0.2,11.6
1782666900.0932114,2026-06-28T17:15:00Z,13.4,342.3,72.9,1339,0.0,11.6
1782666905.0964549,2026-06-28T17:15:05Z,13.4,342.3,72.9,1339,0.0,11.6
1782666910.0992422,2026-06-28T17:15:10Z,14.3,342.3,73.0,1339,0.0,11.6
1782666915.1020148,2026-06-28T17:15:15Z,13.1,342.3,73.0,1339,0.0,11.6
1782666920.1055436,2026-06-28T17:15:20Z,14.9,342.4,72.9,1339,0.0,11.6
1782666925.1083512,2026-06-28T17:15:25Z,13.0,342.3,72.9,1339,0.2,11.6
1782666930.1114664,2026-06-28T17:15:30Z,15.0,342.4,72.8,1339,0.0,11.6
1782666935.1143,2026-06-28T17:15:35Z,13.5,342.4,72.8,1339,0.0,11.6
1782666940.1180236,2026-06-28T17:15:40Z,14.0,342.4,72.8,1339,0.2,11.6
1782666945.1211576,2026-06-28T17:15:45Z,13.5,342.4,72.8,1339,0.0,11.6
1782666950.1240127,2026-06-28T17:15:50Z,13.2,342.4,72.8,1339,0.2,11.6
1782666955.1275399,2026-06-28T17:15:55Z,14.9,342.4,72.8,1339,0.0,11.6
1782666960.1303723,2026-06-28T17:16:00Z,12.6,342.4,72.8,1339,0.0,11.6
1782666965.1335504,2026-06-28T17:16:05Z,15.4,342.4,72.8,1339,0.2,11.6
1782666970.136821,2026-06-28T17:16:10Z,12.5,342.4,72.8,1339,0.0,11.6
1782666975.1396506,2026-06-28T17:16:15Z,14.7,342.4,72.9,1339,0.0,11.6
1782666980.1429024,2026-06-28T17:16:20Z,14.4,342.5,72.7,1339,0.0,11.6
1782666985.145697,2026-06-28T17:16:25Z,13.3,342.5,72.7,1339,0.2,11.6
1782666990.1485047,2026-06-28T17:16:30Z,14.1,342.5,72.8,1339,0.0,11.6
1782666995.1516669,2026-06-28T17:16:35Z,13.2,342.5,72.8,1339,0.0,11.6
1782667000.1550918,2026-06-28T17:16:40Z,14.6,342.4,72.8,1339,0.0,11.6
1782667005.157828,2026-06-28T17:16:45Z,12.7,342.4,72.8,1339,0.2,11.6
1782667010.160589,2026-06-28T17:16:50Z,14.8,342.4,72.8,1339,0.0,11.6
1782667015.1639755,2026-06-28T17:16:55Z,12.8,342.3,72.9,1339,0.0,11.6
1782667020.1668718,2026-06-28T17:17:00Z,14.8,342.2,73.0,1339,0.2,11.6
1782667025.1695871,2026-06-28T17:17:05Z,14.6,340.8,74.4,1339,0.0,11.6
1782667030.1723332,2026-06-28T17:17:10Z,13.4,340.8,74.4,1339,0.0,11.6
1782667035.1751974,2026-06-28T17:17:15Z,14.2,340.7,74.5,1339,0.0,11.6
1782667040.178633,2026-06-28T17:17:20Z,13.9,340.7,74.5,1339,0.2,11.6
1782667045.181415,2026-06-28T17:17:25Z,13.9,340.8,74.4,1339,0.0,11.6
1782667050.1847236,2026-06-28T17:17:30Z,14.0,340.8,74.4,1339,0.0,11.6
1782667055.187576,2026-06-28T17:17:35Z,13.4,340.8,74.4,1339,0.0,11.6
1782667060.1910496,2026-06-28T17:17:40Z,15.3,340.8,74.5,1339,0.2,11.6
1782667065.194515,2026-06-28T17:17:45Z,13.0,340.7,74.5,1339,0.0,11.6
1782667070.197295,2026-06-28T17:17:50Z,14.9,340.7,74.5,1339,0.2,11.6
1782667075.2008023,2026-06-28T17:17:55Z,13.2,340.7,74.5,1339,0.0,11.6
1782667080.2036304,2026-06-28T17:18:00Z,14.4,340.7,74.5,1339,0.2,11.6
1782667085.2064426,2026-06-28T17:18:05Z,13.2,340.8,74.4,1339,0.0,11.6
1782667090.2096927,2026-06-28T17:18:10Z,13.9,340.8,74.4,1339,0.0,11.6
1782667095.212477,2026-06-28T17:18:15Z,14.0,340.8,74.4,1339,0.2,11.6
1782667100.2156649,2026-06-28T17:18:20Z,13.8,340.8,74.4,1339,0.0,11.6
1782667105.218509,2026-06-28T17:18:25Z,13.3,340.9,74.3,1339,0.0,11.6
1782667110.2230911,2026-06-28T17:18:30Z,14.3,340.9,74.3,1339,0.0,11.6
1782667115.2258134,2026-06-28T17:18:35Z,14.4,340.9,74.3,1339,0.0,11.6
1782667120.2286253,2026-06-28T17:18:40Z,13.1,340.9,74.3,1339,0.0,11.6
1782667125.231487,2026-06-28T17:18:45Z,14.5,340.9,74.4,1339,0.2,11.6
1782667130.2343082,2026-06-28T17:18:50Z,13.3,340.9,74.4,1339,0.0,11.6
1782667135.2372794,2026-06-28T17:18:55Z,14.7,340.8,74.4,1339,0.2,11.6
1782667140.2401795,2026-06-28T17:19:00Z,12.6,340.8,74.4,1339,0.0,11.6
1782667145.2434208,2026-06-28T17:19:05Z,14.3,340.8,74.4,1339,0.0,11.6
1782667150.2462213,2026-06-28T17:19:10Z,13.2,340.8,74.4,1339,0.0,11.6
1782667155.2490017,2026-06-28T17:19:15Z,14.1,340.8,74.4,1339,0.2,11.6
1782667160.2523644,2026-06-28T17:19:20Z,14.8,340.8,74.4,1339,0.0,11.6
1782667165.255189,2026-06-28T17:19:25Z,17.4,341.0,74.2,1339,0.0,11.6
1782667170.2579935,2026-06-28T17:19:30Z,15.0,341.0,74.2,1339,0.0,11.6
1782667175.2616024,2026-06-28T17:19:35Z,12.8,341.0,74.2,1339,0.2,11.6
1782667180.2644095,2026-06-28T17:19:40Z,14.5,341.0,74.2,1339,0.2,11.6
1782667185.267998,2026-06-28T17:19:45Z,13.5,341.0,74.2,1339,0.0,11.6
1782667190.2708697,2026-06-28T17:19:50Z,14.4,341.3,73.9,1339,0.0,11.6
1782667195.2736492,2026-06-28T17:19:55Z,12.8,341.3,73.9,1339,0.0,11.6
1782667200.277185,2026-06-28T17:20:00Z,15.1,341.4,73.8,1339,0.0,11.6
1782667205.2800202,2026-06-28T17:20:05Z,13.5,341.4,73.8,1339,0.0,11.6
1782667210.2836199,2026-06-28T17:20:10Z,14.2,341.4,73.8,1339,0.4,11.6
1782667215.2871206,2026-06-28T17:20:15Z,13.6,341.4,73.8,1339,0.0,11.6
1782667220.2899034,2026-06-28T17:20:20Z,12.8,341.4,73.8,1339,0.0,11.6
1782667225.293527,2026-06-28T17:20:25Z,15.4,341.4,73.8,1339,0.0,11.6
1782667230.2971447,2026-06-28T17:20:30Z,12.6,341.4,73.8,1339,0.0,11.6
1782667235.3007479,2026-06-28T17:20:35Z,15.4,341.4,73.8,1339,0.2,11.6
1782667240.3044193,2026-06-28T17:20:40Z,12.6,341.4,73.9,1339,0.2,11.6
1782667245.3073826,2026-06-28T17:20:45Z,15.5,341.4,73.9,1339,0.0,11.6
1782667250.3108273,2026-06-28T17:20:50Z,13.2,341.3,73.9,1339,0.0,11.6
1782667255.314545,2026-06-28T17:20:55Z,14.0,341.3,73.9,1339,0.0,11.6
1782667260.3176014,2026-06-28T17:21:00Z,14.1,341.3,73.9,1339,0.0,11.6
1782667265.320409,2026-06-28T17:21:05Z,13.7,341.3,73.9,1339,0.2,11.6
1782667270.3232613,2026-06-28T17:21:10Z,14.0,341.3,73.9,1339,0.0,11.6
1782667275.326313,2026-06-28T17:21:15Z,13.9,341.3,73.9,1339,0.0,11.6
1782667280.3290539,2026-06-28T17:21:20Z,13.7,341.6,73.6,1339,0.2,11.6
1782667285.3322568,2026-06-28T17:21:25Z,13.0,341.6,73.6,1339,0.0,11.6
1782667290.3351226,2026-06-28T17:21:30Z,14.4,341.6,73.6,1339,0.0,11.6
1782667295.3386066,2026-06-28T17:21:35Z,13.3,341.7,73.5,1339,0.0,11.6
1782667300.3416393,2026-06-28T17:21:40Z,14.3,341.7,73.5,1339,0.0,11.6
1782667305.344658,2026-06-28T17:21:45Z,14.3,341.7,73.5,1339,0.2,11.6
1782667310.3478377,2026-06-28T17:21:50Z,13.6,341.7,73.5,1339,0.0,11.6
1782667315.3511891,2026-06-28T17:21:55Z,14.1,341.7,73.5,1339,0.0,11.6
1782667320.3542793,2026-06-28T17:22:00Z,14.0,341.7,73.5,1339,0.2,11.6
1782667325.3571212,2026-06-28T17:22:05Z,14.0,341.7,73.5,1339,0.0,11.6
1782667330.3607152,2026-06-28T17:22:10Z,14.2,341.7,73.5,1339,0.0,11.6
1782667335.3637352,2026-06-28T17:22:15Z,13.5,341.7,73.5,1339,0.2,11.6
1782667340.368254,2026-06-28T17:22:20Z,15.4,341.8,73.5,1339,0.0,11.6
1782667345.371614,2026-06-28T17:22:25Z,12.6,341.9,73.4,1339,0.0,11.6
1782667350.3744547,2026-06-28T17:22:30Z,14.0,341.9,73.4,1339,0.2,11.6
1782667355.377954,2026-06-28T17:22:35Z,13.9,341.8,73.4,1339,0.0,11.6
1782667360.3806982,2026-06-28T17:22:40Z,13.7,341.8,73.4,1339,0.0,11.6
1782667365.3839695,2026-06-28T17:22:45Z,14.3,341.8,73.4,1339,0.2,11.6
1782667370.3871348,2026-06-28T17:22:50Z,13.3,341.8,73.4,1339,0.0,11.6
1782667375.3900123,2026-06-28T17:22:55Z,14.2,341.8,73.4,1339,0.2,11.6
1782667380.3931894,2026-06-28T17:23:00Z,14.1,344.0,71.2,1339,0.0,11.6
1782667385.3962803,2026-06-28T17:23:05Z,14.4,344.0,71.3,1339,0.0,11.6
1782667390.3995473,2026-06-28T17:23:10Z,13.3,343.9,71.3,1339,0.2,11.6
1782667395.4023626,2026-06-28T17:23:15Z,15.2,343.9,71.3,1339,0.0,11.6
1782667400.4053798,2026-06-28T17:23:20Z,12.4,343.9,71.3,1339,0.0,11.6
1782667405.4081936,2026-06-28T17:23:25Z,14.9,343.9,71.3,1339,0.0,11.6
1782667410.4112868,2026-06-28T17:23:30Z,13.1,343.9,71.3,1339,0.0,11.6
1782667415.4142063,2026-06-28T17:23:35Z,14.3,343.9,71.3,1339,0.2,11.6
1782667420.417515,2026-06-28T17:23:40Z,13.1,343.9,71.3,1339,0.2,11.6
1782667425.4212146,2026-06-28T17:23:45Z,14.4,343.9,71.3,1339,0.0,11.6
1782667430.4240263,2026-06-28T17:23:50Z,12.7,343.9,71.3,1339,0.0,11.6
1782667435.4272957,2026-06-28T17:23:55Z,14.1,343.9,71.3,1339,0.0,11.6
1782667440.4301023,2026-06-28T17:24:00Z,14.5,343.9,71.4,1339,0.0,11.6
1782667445.4334064,2026-06-28T17:24:05Z,13.2,343.9,71.4,1339,0.2,11.6
1782667450.4361918,2026-06-28T17:24:10Z,14.5,343.8,71.4,1339,0.0,11.6
1782667455.439896,2026-06-28T17:24:15Z,13.4,343.8,71.4,1339,0.2,11.6
1782667460.4429948,2026-06-28T17:24:20Z,14.4,343.9,71.3,1339,0.0,11.6
1782667465.4464166,2026-06-28T17:24:25Z,13.3,343.9,71.3,1339,0.0,11.6
1782667470.4498153,2026-06-28T17:24:30Z,14.4,343.9,71.3,1339,0.0,11.6
1782667475.4526026,2026-06-28T17:24:35Z,14.1,343.9,71.3,1339,0.2,11.6
1782667480.456335,2026-06-28T17:24:40Z,13.9,344.0,71.2,1339,0.0,11.6
1782667485.4593077,2026-06-28T17:24:45Z,13.6,344.0,71.2,1339,0.0,11.6
1782667490.4621263,2026-06-28T17:24:50Z,12.9,344.0,71.2,1339,0.0,11.6
1782667495.465226,2026-06-28T17:24:55Z,15.0,344.0,71.2,1339,0.2,11.6
1782667500.4680212,2026-06-28T17:25:00Z,12.8,344.0,71.2,1339,0.0,11.6
1782667505.4715495,2026-06-28T17:25:05Z,15.1,344.0,71.2,1339,0.2,11.6
1782667510.4745038,2026-06-28T17:25:10Z,12.4,344.0,71.2,1339,0.0,11.6
1782667515.477257,2026-06-28T17:25:15Z,15.3,344.0,71.3,1339,0.0,11.6
1782667520.480872,2026-06-28T17:25:20Z,13.4,344.0,71.3,1339,0.2,11.6
1782667525.4840772,2026-06-28T17:25:25Z,14.4,343.9,71.3,1339,0.0,11.6
1782667530.4872215,2026-06-28T17:25:30Z,13.8,343.9,71.3,1339,0.2,11.6
1782667535.4900222,2026-06-28T17:25:35Z,13.6,343.9,71.3,1339,0.0,11.6
1782667540.493543,2026-06-28T17:25:40Z,14.3,343.9,71.3,1339,0.0,11.6
1782667545.4963965,2026-06-28T17:25:45Z,13.3,343.9,71.3,1339,0.0,11.6
1782667550.499256,2026-06-28T17:25:50Z,13.8,343.9,71.3,1339,0.0,11.6
1782667555.502403,2026-06-28T17:25:55Z,14.0,343.9,71.3,1339,0.2,11.6
1782667560.50516,2026-06-28T17:26:00Z,13.7,343.8,71.4,1339,0.0,11.6
1782667565.5088909,2026-06-28T17:26:05Z,14.0,344.0,71.2,1339,0.0,11.6
1782667570.512407,2026-06-28T17:26:10Z,13.6,343.9,71.3,1339,0.2,11.6
1782667575.5153089,2026-06-28T17:26:15Z,13.0,343.9,71.3,1339,0.0,11.6
1782667580.5193965,2026-06-28T17:26:20Z,14.7,343.9,71.3,1339,0.0,11.6
1782667585.5221784,2026-06-28T17:26:25Z,14.2,343.9,71.3,1339,0.0,11.6
1782667590.5249012,2026-06-28T17:26:30Z,13.2,343.9,71.3,1339,0.2,11.6
1782667595.5277894,2026-06-28T17:26:35Z,13.5,343.9,71.3,1339,0.0,11.6
1782667600.5312686,2026-06-28T17:26:40Z,14.3,343.9,71.3,1339,0.0,11.6
1782667605.534422,2026-06-28T17:26:45Z,13.5,344.0,71.2,1339,0.0,11.6
1782667610.537162,2026-06-28T17:26:50Z,13.7,344.0,71.2,1339,0.2,11.6
1782667615.5404503,2026-06-28T17:26:55Z,20.3,344.0,71.2,1339,0.0,11.6
1782667620.5438144,2026-06-28T17:27:00Z,12.7,344.0,71.2,1339,0.0,11.6
1782667625.5466108,2026-06-28T17:27:05Z,14.5,344.0,71.2,1339,0.2,11.6
1782667630.5496852,2026-06-28T17:27:10Z,12.8,344.0,71.3,1339,0.0,11.6
1782667635.5528681,2026-06-28T17:27:15Z,14.6,344.0,71.3,1339,0.2,11.6
1782667640.5557184,2026-06-28T17:27:20Z,13.8,344.0,71.3,1339,0.0,11.6
1782667645.5588834,2026-06-28T17:27:25Z,14.0,344.2,71.0,1339,0.0,11.6
1782667650.5616522,2026-06-28T17:27:30Z,13.6,344.2,71.1,1339,0.2,11.6
1782667655.564939,2026-06-28T17:27:35Z,14.1,344.1,71.1,1339,0.0,11.6
1782667660.5682073,2026-06-28T17:27:40Z,13.4,344.1,71.1,1339,0.0,11.6
1782667665.571424,2026-06-28T17:27:45Z,15.2,344.0,71.2,1339,0.2,11.6
1782667670.5745554,2026-06-28T17:27:50Z,12.3,344.0,71.2,1339,0.0,11.6
1782667675.578253,2026-06-28T17:27:55Z,15.1,344.0,71.2,1339,0.0,11.6
1782667680.581758,2026-06-28T17:28:00Z,12.8,344.0,71.2,1339,0.2,11.6
1782667685.585374,2026-06-28T17:28:05Z,15.0,343.8,71.4,1339,0.0,11.6
1782667690.5885203,2026-06-28T17:28:10Z,13.0,343.8,71.4,1339,0.0,11.6
1782667695.5913947,2026-06-28T17:28:15Z,14.8,343.7,71.5,1339,0.0,11.6
1782667700.5946443,2026-06-28T17:28:20Z,13.3,343.7,71.5,1339,0.0,11.6
1782667705.5977488,2026-06-28T17:28:25Z,14.4,343.8,71.4,1339,0.2,11.6
1782667710.6009216,2026-06-28T17:28:30Z,14.3,343.8,71.4,1339,0.0,11.6
1782667715.6045182,2026-06-28T17:28:35Z,13.5,343.8,71.4,1339,0.0,11.6
1782667720.6073792,2026-06-28T17:28:40Z,14.0,343.8,71.4,1339,0.2,11.6
1782667725.6106384,2026-06-28T17:28:45Z,12.9,343.8,71.4,1339,0.0,11.6
1782667730.6134005,2026-06-28T17:28:50Z,14.7,343.8,71.4,1339,0.2,11.6
1782667735.6170266,2026-06-28T17:28:55Z,13.1,343.7,71.5,1339,0.0,11.6
1782667740.6198158,2026-06-28T17:29:00Z,14.4,343.7,71.5,1339,0.2,11.6
1782667745.6226866,2026-06-28T17:29:05Z,12.9,343.7,71.5,1339,0.0,11.6
1782667750.6259565,2026-06-28T17:29:10Z,15.0,343.7,71.5,1339,0.0,11.6
1782667755.6286862,2026-06-28T17:29:15Z,13.5,343.7,71.5,1339,0.0,11.6
1782667760.6319525,2026-06-28T17:29:20Z,14.2,343.7,71.5,1339,0.2,11.6
1782667765.6352417,2026-06-28T17:29:25Z,13.3,343.7,71.5,1339,0.0,11.6
1782667770.637978,2026-06-28T17:29:30Z,13.4,343.6,71.7,1339,0.0,11.6
1782667775.6410162,2026-06-28T17:29:35Z,14.3,343.6,71.7,1339,0.2,11.6
1782667780.6446347,2026-06-28T17:29:40Z,13.4,343.6,71.7,1339,0.0,11.6
1782667785.6483045,2026-06-28T17:29:45Z,14.8,343.4,71.8,1339,0.0,11.6
1782667790.6511457,2026-06-28T17:29:50Z,13.1,343.4,71.8,1339,0.0,11.6
1782667795.6545305,2026-06-28T17:29:55Z,14.9,343.4,71.8,1339,0.2,11.6
1782667800.6573062,2026-06-28T17:30:00Z,13.6,344.3,70.9,1339,0.0,11.6
1782667805.6606681,2026-06-28T17:30:05Z,14.1,344.3,70.9,1339,0.0,11.6
1782667810.6641273,2026-06-28T17:30:10Z,13.6,345.2,70.0,1339,0.0,11.6
1782667815.6678271,2026-06-28T17:30:15Z,13.9,345.2,70.0,1339,0.2,11.6
1782667820.6713378,2026-06-28T17:30:20Z,13.9,345.2,70.0,1339,0.0,11.6
1782667825.6741638,2026-06-28T17:30:25Z,13.7,345.2,70.0,1339,0.2,11.6
1782667830.677846,2026-06-28T17:30:30Z,13.8,345.2,70.1,1339,0.0,11.6
1782667835.6807573,2026-06-28T17:30:35Z,14.7,345.2,70.1,1339,0.0,11.6
1782667840.6842194,2026-06-28T17:30:40Z,13.3,345.2,70.1,1339,0.2,11.6
1782667845.6876998,2026-06-28T17:30:45Z,14.4,345.1,70.1,1339,0.0,11.6
1782667850.6905787,2026-06-28T17:30:50Z,13.1,345.1,70.1,1339,0.0,11.6
1782667855.6935608,2026-06-28T17:30:55Z,14.5,345.1,70.1,1339,0.0,11.6
1782667860.696369,2026-06-28T17:31:00Z,12.7,345.1,70.1,1339,0.0,11.6
1782667865.6995256,2026-06-28T17:31:05Z,14.2,345.1,70.1,1339,0.2,11.6
1782667870.7023466,2026-06-28T17:31:10Z,13.6,345.1,70.1,1339,0.0,11.6
1782667875.705648,2026-06-28T17:31:15Z,14.3,345.1,70.1,1339,0.0,11.6
1782667880.709066,2026-06-28T17:31:20Z,13.6,345.1,70.1,1339,0.2,11.6
1782667885.7127123,2026-06-28T17:31:25Z,13.9,345.1,70.2,1339,0.0,11.6
1782667890.7158713,2026-06-28T17:31:30Z,14.6,345.1,70.2,1339,0.0,11.6
1782667895.7187457,2026-06-28T17:31:35Z,12.7,344.9,70.3,1339,0.2,11.6
1782667900.7221503,2026-06-28T17:31:40Z,14.1,344.9,70.3,1339,0.0,11.6
1782667905.7250013,2026-06-28T17:31:45Z,13.6,344.9,70.3,1339,0.0,11.6
1782667910.7285166,2026-06-28T17:31:50Z,14.1,344.9,70.3,1339,0.2,11.6
1782667915.7313983,2026-06-28T17:31:55Z,13.4,344.9,70.3,1339,0.0,11.6
1782667920.7342412,2026-06-28T17:32:00Z,14.2,344.9,70.4,1339,0.0,11.6
1782667925.7369285,2026-06-28T17:32:05Z,13.5,344.9,70.4,1339,0.0,11.6
1782667930.7397776,2026-06-28T17:32:10Z,14.1,344.8,70.4,1339,0.2,11.6
1782667935.743253,2026-06-28T17:32:15Z,14.9,344.8,70.4,1339,0.2,11.6
1782667940.7459943,2026-06-28T17:32:20Z,12.9,344.8,70.4,1339,0.0,11.6
1782667945.7492425,2026-06-28T17:32:25Z,14.8,344.8,70.4,1339,0.0,11.6
1782667950.7520847,2026-06-28T17:32:30Z,12.5,344.8,70.4,1339,0.0,11.6
1782667955.7553585,2026-06-28T17:32:35Z,15.2,344.8,70.4,1339,0.0,11.6
1782667960.7590044,2026-06-28T17:32:40Z,12.6,344.8,70.4,1339,0.2,11.6
1782667965.7618923,2026-06-28T17:32:45Z,14.9,344.8,70.4,1339,0.0,11.6
1782667970.76522,2026-06-28T17:32:50Z,13.3,344.8,70.4,1339,0.0,11.6
1782667975.7691238,2026-06-28T17:32:55Z,14.2,344.8,70.4,1339,0.2,11.6
1782667980.7727554,2026-06-28T17:33:00Z,14.4,345.0,70.2,1339,0.0,11.6
1782667985.775572,2026-06-28T17:33:05Z,13.5,345.0,70.2,1339,0.2,11.6
1782667990.778622,2026-06-28T17:33:10Z,14.4,345.0,70.2,1339,0.0,11.6
1782667995.7813349,2026-06-28T17:33:15Z,13.4,345.0,70.2,1339,0.0,11.6
1782668000.7842283,2026-06-28T17:33:20Z,14.1,344.8,70.4,1339,0.2,11.6
1782668005.787519,2026-06-28T17:33:25Z,12.6,344.8,70.4,1339,0.0,11.6
1782668010.791728,2026-06-28T17:33:30Z,15.2,344.8,70.4,1339,0.0,11.6
1782668015.7955794,2026-06-28T17:33:35Z,13.2,344.9,70.3,1339,0.2,11.6
1782668020.7995524,2026-06-28T17:33:40Z,14.1,344.9,70.3,1339,0.0,11.6
1782668025.8027604,2026-06-28T17:33:45Z,14.1,344.8,70.4,1339,0.0,11.6
1782668030.8054698,2026-06-28T17:33:50Z,13.5,344.8,70.4,1339,0.0,11.6
