timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,ev.py_pid,ev.py_cpu_pct,ev.py_rss_mb
1782668046.44326,2026-06-28T17:34:06Z,12.1,338.3,76.9,1348,0.0,14.6
1782668051.446621,2026-06-28T17:34:11Z,13.2,338.3,76.9,1348,0.0,14.6
1782668056.449389,2026-06-28T17:34:16Z,11.9,338.3,76.9,1348,0.0,14.6
1782668061.4523396,2026-06-28T17:34:21Z,12.5,338.3,76.9,1348,0.2,14.6
1782668066.4551032,2026-06-28T17:34:26Z,14.1,338.3,76.9,1348,0.2,14.6
1782668071.4581442,2026-06-28T17:34:31Z,14.8,338.2,77.0,1348,0.0,14.6
1782668076.4615657,2026-06-28T17:34:36Z,12.6,338.2,77.0,1348,0.0,14.6
1782668081.4642503,2026-06-28T17:34:41Z,12.6,338.3,76.9,1348,0.0,14.6
1782668086.4676118,2026-06-28T17:34:46Z,13.0,338.3,76.9,1348,0.2,14.6
1782668091.471045,2026-06-28T17:34:51Z,12.3,338.4,76.8,1348,0.2,14.6
1782668096.4755554,2026-06-28T17:34:56Z,12.3,338.4,76.8,1348,0.0,14.6
1782668101.4791713,2026-06-28T17:35:01Z,13.3,338.4,76.8,1348,0.0,14.6
1782668106.4825945,2026-06-28T17:35:06Z,11.8,338.5,76.7,1348,0.0,14.6
1782668111.4859533,2026-06-28T17:35:11Z,13.8,338.5,76.7,1348,0.0,14.6
1782668116.4886467,2026-06-28T17:35:16Z,11.6,338.5,76.7,1348,0.2,14.6
1782668121.491977,2026-06-28T17:35:21Z,13.8,338.5,76.7,1348,0.0,14.6
1782668126.4947617,2026-06-28T17:35:26Z,11.5,338.5,76.7,1348,0.0,14.6
1782668131.4978538,2026-06-28T17:35:31Z,14.6,338.5,76.8,1348,0.2,14.6
1782668136.5005317,2026-06-28T17:35:36Z,12.1,338.6,76.6,1348,0.0,14.6
1782668141.5040095,2026-06-28T17:35:41Z,13.2,338.6,76.7,1348,0.0,14.6
1782668146.5072498,2026-06-28T17:35:46Z,12.6,338.6,76.7,1348,0.0,14.6
1782668151.5100334,2026-06-28T17:35:51Z,11.8,338.4,76.8,1348,0.0,14.6
1782668156.5131235,2026-06-28T17:35:56Z,13.7,338.4,76.8,1348,0.2,14.6
1782668161.5158982,2026-06-28T17:36:01Z,11.7,338.4,76.8,1348,0.2,14.6
1782668166.5194156,2026-06-28T17:36:06Z,13.9,338.3,76.9,1348,0.0,14.6
1782668171.5224817,2026-06-28T17:36:11Z,11.7,338.3,76.9,1348,0.0,14.6
1782668176.5252528,2026-06-28T17:36:16Z,14.5,338.5,76.7,1348,0.2,14.6
1782668181.5285983,2026-06-28T17:36:21Z,12.9,338.5,76.7,1348,0.0,14.6
1782668186.5313332,2026-06-28T17:36:26Z,11.5,338.4,76.8,1348,0.0,14.6
1782668191.5343513,2026-06-28T17:36:31Z,13.9,338.4,76.8,1348,0.0,14.6
1782668196.537208,2026-06-28T17:36:36Z,11.3,338.4,76.8,1348,0.2,14.6
1782668201.5408235,2026-06-28T17:36:41Z,14.1,338.5,76.7,1348,0.0,14.6
1782668206.5442543,2026-06-28T17:36:46Z,11.5,338.5,76.7,1348,0.0,14.6
1782668211.5470166,2026-06-28T17:36:51Z,13.7,338.5,76.7,1348,0.2,14.6
1782668216.5510314,2026-06-28T17:36:56Z,11.7,338.5,76.7,1348,0.0,14.6
1782668221.5545359,2026-06-28T17:37:01Z,14.0,338.5,76.7,1348,0.0,14.6
1782668226.5576305,2026-06-28T17:37:06Z,11.6,338.6,76.6,1348,0.2,14.6
1782668231.5603163,2026-06-28T17:37:11Z,12.6,338.6,76.6,1348,0.0,14.6
1782668236.5637157,2026-06-28T17:37:16Z,13.1,338.6,76.6,1348,0.0,14.6
1782668241.5664923,2026-06-28T17:37:21Z,12.3,338.6,76.6,1348,0.0,14.6
1782668246.5695715,2026-06-28T17:37:26Z,13.4,338.6,76.6,1348,0.0,14.6
1782668251.5722656,2026-06-28T17:37:31Z,12.2,338.7,76.5,1348,0.2,14.6
1782668256.5754442,2026-06-28T17:37:36Z,13.0,338.8,76.4,1348,0.2,14.6
1782668261.5786664,2026-06-28T17:37:41Z,12.2,338.7,76.5,1348,0.0,14.6
1782668266.5821812,2026-06-28T17:37:46Z,13.1,338.7,76.5,1348,0.0,14.6
1782668271.585207,2026-06-28T17:37:51Z,12.6,338.7,76.5,1348,0.0,14.6
1782668276.5878813,2026-06-28T17:37:56Z,11.7,338.7,76.5,1348,0.0,14.6
1782668281.591079,2026-06-28T17:38:01Z,13.5,338.7,76.5,1348,0.2,14.6
1782668286.5938327,2026-06-28T17:38:06Z,12.6,338.7,76.5,1348,0.0,14.6
1782668291.5969446,2026-06-28T17:38:11Z,13.3,338.7,76.5,1348,0.0,14.6
1782668296.6003792,2026-06-28T17:38:16Z,12.2,338.7,76.6,1348,0.2,14.6
1782668301.6031134,2026-06-28T17:38:21Z,13.1,338.7,76.6,1348,0.0,14.6
1782668306.6061342,2026-06-28T17:38:26Z,12.8,338.2,77.0,1348,0.2,14.6
1782668311.6088104,2026-06-28T17:38:31Z,12.5,338.3,76.9,1348,0.0,14.6
1782668316.6118555,2026-06-28T17:38:36Z,13.1,338.7,76.5,1348,0.0,14.6
1782668321.6146104,2026-06-28T17:38:41Z,13.2,338.8,76.4,1348,0.0,14.6
1782668326.6179466,2026-06-28T17:38:46Z,12.2,338.8,76.4,1348,0.2,14.6
1782668331.6214514,2026-06-28T17:38:51Z,12.6,338.7,76.5,1348,0.0,14.6
1782668336.6241646,2026-06-28T17:38:56Z,12.9,338.7,76.5,1348,0.0,14.6
1782668341.627427,2026-06-28T17:39:01Z,12.7,338.7,76.6,1348,0.0,14.6
1782668346.6302185,2026-06-28T17:39:06Z,12.7,338.6,76.6,1348,0.2,14.6
1782668351.6332526,2026-06-28T17:39:11Z,12.7,338.6,76.6,1348,0.0,14.6
1782668356.6359603,2026-06-28T17:39:16Z,12.5,338.5,76.7,1348,0.0,14.6
1782668361.6393845,2026-06-28T17:39:21Z,13.0,338.5,76.7,1348,0.2,14.6
1782668366.642101,2026-06-28T17:39:26Z,12.5,338.6,76.6,1348,0.0,14.6
1782668371.6448133,2026-06-28T17:39:31Z,13.0,338.6,76.6,1348,0.0,14.6
1782668376.6477807,2026-06-28T17:39:36Z,11.5,338.5,76.7,1348,0.0,14.6
1782668381.650593,2026-06-28T17:39:41Z,14.1,338.4,76.8,1348,0.2,14.6
1782668386.6532934,2026-06-28T17:39:46Z,11.4,338.4,76.8,1348,0.0,14.6
1782668391.6560082,2026-06-28T17:39:51Z,13.7,338.4,76.8,1348,0.0,14.6
1782668396.6593132,2026-06-28T17:39:56Z,11.7,338.4,76.8,1348,0.0,14.6
1782668401.662175,2026-06-28T17:40:01Z,13.6,338.4,76.8,1348,0.0,14.6
1782668406.665589,2026-06-28T17:40:06Z,11.9,338.4,76.8,1348,0.2,14.6
1782668411.6682248,2026-06-28T17:40:11Z,13.3,338.4,76.8,1348,0.0,14.6
1782668416.670966,2026-06-28T17:40:16Z,12.3,338.7,76.5,1348,0.0,14.6
1782668421.6740265,2026-06-28T17:40:21Z,13.5,338.7,76.5,1348,0.2,14.6
1782668426.6767595,2026-06-28T17:40:26Z,12.7,338.7,76.5,1348,0.0,14.6
1782668431.6799858,2026-06-28T17:40:31Z,11.9,338.7,76.5,1348,0.0,14.6
1782668436.6827362,2026-06-28T17:40:36Z,13.4,338.7,76.5,1348,0.2,14.6
1782668441.6867545,2026-06-28T17:40:41Z,12.0,338.8,76.4,1348,0.0,14.6
1782668446.689514,2026-06-28T17:40:46Z,13.2,338.8,76.4,1348,0.2,14.6
1782668451.6929483,2026-06-28T17:40:51Z,12.0,338.8,76.4,1348,0.0,14.6
1782668456.6958628,2026-06-28T17:40:56Z,13.5,339.6,75.6,1348,0.0,14.6
1782668461.6986942,2026-06-28T17:41:01Z,12.4,339.6,75.6,1348,0.0,14.6
1782668466.7017505,2026-06-28T17:41:06Z,13.0,339.6,75.6,1348,0.0,14.6
1782668471.70449,2026-06-28T17:41:11Z,12.5,339.6,75.6,1348,0.2,14.6
1782668476.7075152,2026-06-28T17:41:16Z,12.1,339.6,75.6,1348,0.2,14.6
1782668481.7102587,2026-06-28T17:41:21Z,13.3,339.7,75.6,1348,0.0,14.6
1782668486.713493,2026-06-28T17:41:26Z,12.0,339.7,75.6,1348,0.0,14.6
1782668491.7164,2026-06-28T17:41:31Z,13.3,339.6,75.6,1348,0.0,14.6
1782668496.7191691,2026-06-28T17:41:36Z,12.0,339.6,75.6,1348,0.0,14.6
1782668501.7224488,2026-06-28T17:41:41Z,13.5,339.6,75.6,1348,0.2,14.6
1782668506.725236,2026-06-28T17:41:46Z,11.6,339.6,75.6,1348,0.0,14.6
1782668511.7285793,2026-06-28T17:41:51Z,13.8,339.6,75.6,1348,0.0,14.6
1782668516.7313597,2026-06-28T17:41:56Z,11.3,339.6,75.6,1348,0.0,14.6
1782668521.734793,2026-06-28T17:42:01Z,14.3,339.6,75.6,1348,0.2,14.6
1782668526.7378175,2026-06-28T17:42:06Z,11.6,339.5,75.8,1348,0.2,14.6
1782668531.740545,2026-06-28T17:42:11Z,13.0,339.5,75.8,1348,0.0,14.6
1782668536.7436645,2026-06-28T17:42:16Z,12.4,339.5,75.8,1348,0.0,14.6
1782668541.7464201,2026-06-28T17:42:21Z,13.1,339.5,75.8,1348,0.2,14.6
1782668546.749807,2026-06-28T17:42:26Z,12.8,339.5,75.7,1348,0.0,14.6
1782668551.7527347,2026-06-28T17:42:31Z,12.4,339.5,75.7,1348,0.0,14.6
1782668556.7560415,2026-06-28T17:42:36Z,13.8,339.5,75.7,1348,0.2,14.6
1782668561.7588432,2026-06-28T17:42:41Z,11.3,339.5,75.7,1348,0.0,14.6
1782668566.7635787,2026-06-28T17:42:46Z,14.0,339.5,75.7,1348,0.0,14.6
1782668571.7663298,2026-06-28T17:42:51Z,11.3,339.6,75.6,1348,0.2,14.6
1782668576.769185,2026-06-28T17:42:56Z,13.1,339.6,75.6,1348,0.0,14.6
1782668581.7727175,2026-06-28T17:43:01Z,13.7,339.6,75.6,1348,0.0,14.6
1782668586.7754152,2026-06-28T17:43:06Z,12.0,339.6,75.6,1348,0.0,14.6
1782668591.779475,2026-06-28T17:43:11Z,13.7,339.6,75.6,1348,0.0,14.6
1782668596.7822046,2026-06-28T17:43:16Z,11.7,339.7,75.6,1348,0.2,14.6
1782668601.7851875,2026-06-28T17:43:21Z,13.8,339.8,75.5,1348,0.0,14.6
1782668606.7878973,2026-06-28T17:43:26Z,11.5,339.8,75.5,1348,0.0,14.6
1782668611.7914338,2026-06-28T17:43:31Z,14.1,339.8,75.5,1348,0.2,14.6
1782668616.7941737,2026-06-28T17:43:36Z,11.4,339.8,75.5,1348,0.0,14.6
1782668621.796993,2026-06-28T17:43:41Z,14.0,339.7,75.5,1348,0.0,14.6
1782668626.8001478,2026-06-28T17:43:46Z,12.4,339.7,75.5,1348,0.0,14.6
1782668631.8029213,2026-06-28T17:43:51Z,12.0,339.7,75.5,1348,0.2,14.6
1782668636.8063147,2026-06-28T17:43:56Z,13.5,339.8,75.4,1348,0.0,14.6
1782668641.8091614,2026-06-28T17:44:01Z,11.7,339.8,75.4,1348,0.2,14.6
1782668646.8126292,2026-06-28T17:44:06Z,8.9,136.1,279.2,1348,0.0,14.6
